"minutes.elapsed","Date","map","num_players","Nick","Kills","Deaths","Damage.Dealt","Damage.Taken","Score","Perf","ELO","UnknownHeader","GT.kills","GT.acc","GT.shots.hit","GT.shots.fired","MG.kills","MG.acc","MG.shots.hit","MG.shots.fired","SG.kills","SG.acc","SG.shots.hit","SG.shots.fired","GL.kills","GL.acc","GL.shots.hit"," GL.shots.fired","RL.kills","RL.acc","RL.shots.hit","RL.shots.fired","LG.kills","LG.acc","LG.shots.hit","LG.shots.fired","RG.kills","RG.acc","RG.shots.hit","RG.shots.fired","PG.kills","PG.acc","PG.shots.hit","PG.shots.fired","HMG.kills","HMG.acc","HMG.shots.hit","HMG.shots.fired","BFG.kills","BFG.acc","BFG.shots.hit","BFG.shots.fired","PM.kills","PM.acc","PM.shots.hit","PM.shots.fired","CG.kills","CG.acc","CG.shots.hit","CG.shots.fired","NG.kills","NG.acc","NG.shots.hit","NG.shots.fired","win"
6.83333333333333,2017-05-07 01:09:13,grimdungeons,18,odt,48,23,6586,3602,46,46,2518,odt,0,0,0,0,2,42,165,389,8,28,142,500,0,0,0,0,10,65,20,31,22,46,334,721,3,63,5,8,0,0,0,0,0,0,0,0,3,41,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6.08333333333333,2017-05-07 01:01:29,asylum,13,odt,51,25,6695,3302,50,50,2517,odt,0,0,0,0,3,45,98,220,7,38,107,280,0,0,0,0,15,74,34,46,6,47,124,265,0,0,0,0,0,0,0,0,19,40,264,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.73333333333333,2017-05-07 00:54:37,hiddenfortress,18,odt,50,8,6982,1793,50,50,2513,odt,0,0,0,0,4,45,45,101,18,35,333,940,0,0,0,0,1,75,6,8,16,45,340,760,6,73,16,22,5,27,56,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.68333333333333,2017-05-07 00:48:04,heroskeep,17,odt,50,21,6983,2898,50,50,2510,odt,0,0,0,0,8,49,168,342,4,45,98,220,0,0,0,0,4,65,13,20,19,48,365,758,15,79,23,29,0,11,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.78333333333333,2017-05-07 00:41:20,quarantine,17,odt,50,16,5916,2645,50,50,2505,odt,0,0,0,0,4,50,159,320,6,46,182,400,0,0,0,0,5,61,27,44,33,46,436,942,0,0,0,0,1,21,5,24,1,43,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.43333333333333,2017-05-07 00:34:38,longestyard,17,odt,53,34,6944,4321,49,49,2505,odt,0,0,0,0,20,52,569,1094,18,32,241,760,0,0,0,0,10,64,34,53,0,0,0,0,5,79,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2017-05-07 00:26:18,bloodrun,15,odt,50,20,6347,2888,50,50,2503,odt,0,0,0,0,6,46,165,362,10,27,97,360,0,30,8,27,3,44,7,16,20,49,286,579,9,76,13,17,2,32,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.95,2017-05-07 00:19:22,bloodrun,16,odt,41,19,4826,2642,41,54,2501,odt,0,0,0,0,5,48,95,196,13,31,232,740,0,0,0,0,8,59,23,39,7,46,111,239,6,56,9,16,2,16,22,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.75,2017-05-07 00:03:39,lostworld,16,odt,51,18,6279,2554,50,50,2499,odt,1,0,0,0,9,48,190,392,24,30,350,1180,1,17,1,6,9,38,18,47,7,46,184,400,0,0,0,0,0,23,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.41666666666667,2017-05-06 23:55:52,almostlost,16,odt,50,20,5807,2869,50,50,2493,odt,1,0,0,0,9,49,222,457,5,18,25,140,0,0,0,7,2,78,7,9,19,45,351,781,0,67,2,3,5,32,38,119,9,37,87,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.5,2017-05-06 23:49:12,hellsgatekaboom,15,odt,53,30,4852,3280,50,50,2488,odt,0,0,0,0,5,47,211,445,7,48,154,320,0,0,0,0,12,70,30,43,0,0,0,0,0,0,0,0,11,21,70,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.98333333333333,2017-05-06 23:43:40,spacechamber,20,odt,45,22,5732,2757,45,45,2485,odt,2,0,0,0,6,50,298,591,5,22,84,380,0,0,0,0,5,62,16,26,0,0,0,0,7,71,10,14,2,32,6,19,18,43,175,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16666666666667,2017-05-06 23:36:22,almostlost,20,odt,42,28,6102,3802,41,41,2488,odt,0,0,0,0,10,50,291,581,1,27,32,120,0,0,0,0,0,71,5,7,18,44,421,957,0,0,0,1,2,17,14,82,11,43,154,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.43333333333333,2017-05-06 23:28:58,demonkeep,21,odt,50,24,6304,3122,50,50,2471,odt,0,0,0,0,9,42,204,482,6,41,124,300,0,0,0,0,7,70,16,23,11,43,160,373,0,0,0,0,2,23,12,52,15,46,232,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.2,2017-05-06 23:21:09,sinister,20,odt,47,30,7425,3454,46,46,2470,odt,0,0,0,0,7,50,230,462,4,33,133,400,0,0,0,0,28,69,82,118,3,42,61,145,4,63,10,16,1,40,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.43333333333333,2017-05-06 23:12:45,hiddenfortress,19,odt,30,29,4916,3425,29,29,2501,odt,0,0,0,0,5,48,240,497,10,30,152,500,0,0,0,0,3,48,16,33,6,41,144,351,2,75,3,4,4,28,44,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,2017-05-06 23:06:24,retribution,21,odt,38,22,5941,2777,37,37,2504,odt,0,0,0,0,8,44,318,725,0,0,0,0,0,0,0,0,7,63,26,41,0,0,0,0,2,100,2,2,8,20,53,268,13,41,156,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.55,2017-05-06 22:59:33,chemicalreaction,20,odt,35,18,4647,2529,34,34,2507,odt,0,0,0,0,4,47,142,301,3,48,87,180,0,14,1,7,7,48,14,29,13,50,222,444,0,0,0,0,5,18,23,126,3,38,93,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35,2017-05-06 22:53:04,deepinside,19,odt,44,15,5547,2359,43,43,2507,odt,0,0,0,0,10,50,206,408,8,31,130,420,1,18,2,11,2,56,9,16,17,49,347,706,6,100,8,8,0,31,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.45,2017-05-06 22:46:35,hellsgate,20,odt,44,33,6383,3890,42,42,2520,odt,0,0,0,0,18,52,564,1090,0,0,0,0,0,0,0,0,9,81,26,32,0,0,0,0,7,61,11,18,10,26,73,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.71666666666667,2017-05-06 22:39:36,heroskeep,14,odt,52,20,7590,3176,50,50,2516,odt,1,0,0,0,4,51,113,221,2,30,42,140,0,0,0,0,6,76,16,21,28,50,508,1018,5,62,13,21,6,24,38,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.48333333333333,2017-05-06 22:31:01,asylum,10,odt,39,31,5555,3825,39,39,2525,odt,0,0,0,0,3,46,126,273,5,44,168,380,0,0,0,0,11,62,34,55,11,41,221,545,0,0,0,0,1,33,13,39,7,34,89,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,2017-05-06 22:22:16,almostlost,13,odt,41,28,5809,3884,41,41,2530,odt,0,0,0,0,8,51,198,389,9,33,207,620,0,0,0,0,1,17,2,12,17,44,307,702,0,38,3,8,0,5,2,38,6,33,99,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.01666666666667,2017-05-06 22:13:18,retribution,16,odt,51,12,7328,1986,50,50,2524,odt,0,0,0,0,9,41,125,302,1,57,46,80,0,0,0,0,8,58,33,57,0,0,0,0,15,60,21,35,8,20,50,256,10,44,99,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.33333333333333,2017-05-06 22:04:52,lostworld,15,odt,50,12,5975,2097,50,50,2522,odt,1,0,0,0,7,43,204,476,25,29,263,900,0,20,2,10,2,71,5,7,10,47,219,469,0,0,0,0,5,23,34,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.31666666666667,2017-05-06 21:58:38,hiddenfortress,12,odt,45,14,6086,2788,42,66,2520,odt,0,0,0,0,1,44,114,262,11,34,175,520,0,17,1,6,10,51,26,51,19,45,348,780,3,80,8,10,1,19,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.11666666666667,2017-05-06 16:55:15,heroskeep,13,odt,51,13,8234,2589,50,50,2519,odt,1,0,0,0,1,43,29,68,0,95,19,20,0,0,0,0,9,65,22,34,18,48,344,717,21,66,37,56,1,29,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.26666666666667,2017-05-06 17:44:25,dredwerkz,19,odt,50,25,7418,3736,47,47,2522,odt,1,0,0,0,5,46,115,252,8,35,119,340,0,0,0,0,5,62,13,21,0,0,0,0,8,51,20,39,0,0,0,8,20,39,235,597,3,25,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,2017-05-06 17:34:54,longestyard,18,odt,53,28,7005,3649,50,50,2518,odt,1,0,0,0,28,54,704,1297,10,37,207,560,0,0,0,0,11,70,42,60,0,0,0,0,3,50,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.55,2017-05-06 17:26:12,almostlost,16,odt,43,17,5651,2310,43,43,2519,odt,0,0,0,0,3,49,129,263,9,29,126,440,0,0,0,0,6,60,18,30,13,45,207,465,0,0,0,0,2,10,9,87,10,34,106,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.63333333333333,2017-05-06 17:20:46,asylum,14,odt,44,23,6536,2773,44,44,2524,odt,0,0,0,0,1,44,63,143,3,42,67,160,0,0,0,0,14,74,43,58,14,43,257,604,0,0,0,0,0,21,10,47,12,33,190,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11666666666667,2017-05-06 17:14:20,totallylost,17,odt,51,16,6410,2247,50,50,2520,odt,0,0,0,0,4,55,157,283,13,31,233,760,1,13,1,8,9,51,18,35,24,46,455,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.83333333333333,2017-05-06 17:06:44,hiddenfortress,16,odt,50,12,5161,1786,49,49,2517,odt,0,0,0,0,4,48,77,161,0,25,15,60,0,0,0,0,3,50,5,10,34,53,514,961,0,0,0,0,9,25,40,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.48333333333333,2017-05-06 17:01:34,bloodrun,13,odt,51,17,5627,2688,50,50,2513,odt,0,0,0,0,9,47,129,277,18,31,239,780,2,24,4,17,8,57,17,30,10,44,173,391,4,78,7,9,0,14,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.96666666666667,2017-05-06 16:47:03,lostworld,17,odt,50,19,7285,2609,50,50,2510,odt,2,0,0,0,9,50,301,602,26,34,462,1340,0,20,1,5,4,58,11,19,9,58,236,404,0,0,0,0,0,10,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.26666666666667,2017-05-06 16:39:19,sinister,18,odt,50,14,6289,2585,50,50,2509,odt,0,0,0,0,6,40,107,267,17,38,381,1000,0,7,1,15,20,63,51,81,7,40,96,242,0,100,2,2,0,4,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.61666666666667,2017-05-06 16:31:57,almostlost,15,odt,52,30,8195,4142,50,50,2508,odt,0,0,0,0,15,49,390,801,4,38,145,380,0,0,0,9,11,68,25,37,12,49,235,477,0,0,0,0,2,17,20,121,8,42,122,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.5,2017-05-06 16:21:45,heroskeep,14,odt,51,19,7618,3149,50,50,2507,odt,1,0,0,0,6,45,158,350,4,31,44,140,0,0,0,0,5,48,16,33,23,45,453,1009,11,68,19,28,1,17,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.36666666666667,2017-05-06 16:12:58,6plusplus,15,odt,50,12,6284,2594,50,50,2505,odt,0,0,0,0,4,47,72,153,7,29,109,380,0,0,0,6,5,54,20,37,21,53,354,666,4,90,9,10,9,20,58,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.88333333333333,2017-05-06 16:04:57,dredwerkz,16,odt,50,17,7886,3040,50,50,2502,odt,0,0,0,0,1,46,39,84,14,26,240,920,0,0,0,0,1,10,1,10,5,51,120,236,10,72,13,18,1,7,6,90,15,40,233,587,3,62,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1
6.18333333333333,2017-05-06 15:26:12,campgrounds,12,odt,51,14,5952,2621,50,50,2502,odt,0,0,0,0,6,45,145,321,6,29,150,520,0,0,0,9,9,73,24,33,27,54,417,770,0,0,0,0,3,24,25,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.4,2017-05-06 15:18:17,asylum,14,odt,51,17,5903,2365,50,50,2501,odt,0,0,0,0,4,44,106,243,2,58,81,140,0,0,0,0,6,61,11,18,22,37,276,751,0,0,0,0,0,40,4,10,17,35,141,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.9,2017-05-06 15:13:01,monastery,11,odt,50,6,6031,1632,50,50,2501,odt,0,0,0,0,5,45,46,102,11,28,181,640,0,0,0,0,8,44,21,48,0,0,0,0,7,54,14,26,0,0,0,0,19,40,161,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.68333333333333,2017-05-06 15:05:43,spacechamber,14,odt,40,19,5623,2499,38,42,2501,odt,0,0,0,0,5,52,162,311,8,33,158,480,0,0,0,0,10,72,34,47,0,0,0,0,7,69,9,13,4,29,18,62,5,36,96,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.55,2017-05-06 14:06:29,almostlost,10,odt,50,15,8245,3174,50,50,2500,odt,0,0,0,0,1,45,95,211,2,37,22,60,0,0,0,0,11,64,27,42,20,51,536,1058,9,74,14,19,0,0,0,0,7,40,108,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.21666666666667,2017-05-06 13:57:12,grimdungeons,12,odt,50,6,6629,2246,50,50,2499,odt,0,0,0,0,1,31,5,16,10,34,317,940,0,0,0,0,0,28,5,18,34,46,480,1052,0,0,0,3,3,30,14,47,0,0,0,0,2,60,6,10,0,0,0,0,0,0,0,0,0,0,0,0,1
7.13333333333333,2017-05-06 13:46:56,monastery,11,odt,41,10,6329,1939,41,41,2499,odt,0,0,0,0,0,41,55,135,6,22,35,160,0,0,0,0,7,60,24,40,4,48,140,294,16,62,31,50,0,0,0,0,8,34,89,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.63333333333333,2017-05-06 00:36:49,lostworld,9,odt,48,32,7549,4454,42,42,2507,odt,2,0,0,0,7,39,148,378,25,35,518,1500,1,50,2,4,8,70,32,46,3,42,92,219,0,0,0,0,2,17,23,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.71666666666667,2017-05-06 00:26:00,almostlost,11,odt,50,11,6876,2266,50,50,2500,odt,1,0,0,0,3,59,81,137,5,36,114,320,1,30,3,10,13,68,34,50,22,44,301,678,0,0,0,0,0,7,2,28,5,25,22,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,2017-05-06 00:18:57,spacechamber,14,odt,46,33,5978,3808,41,41,2504,odt,0,0,0,0,1,51,106,208,14,37,321,860,0,0,0,0,5,48,16,33,0,0,0,0,6,67,8,12,3,13,32,256,8,42,73,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.73333333333333,2017-05-06 00:09:29,bloodrun,14,odt,52,17,6803,2574,50,50,2501,odt,1,0,0,0,2,53,66,125,10,34,110,320,2,22,5,23,8,69,22,32,15,37,193,521,7,64,7,11,7,21,48,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.73333333333333,2017-05-06 00:02:28,hiddenfortress,16,odt,50,14,6300,2038,50,50,2494,odt,0,0,0,0,2,49,34,69,21,31,293,940,0,33,1,3,4,48,11,23,15,48,311,649,5,62,13,21,3,31,23,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.65,2017-05-05 23:56:31,theedge,15,odt,43,25,6212,3909,43,43,2501,odt,0,0,0,0,9,47,259,555,2,43,51,120,0,0,0,0,1,13,4,30,14,35,117,331,0,0,0,0,0,0,0,0,17,40,290,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13333333333333,2017-05-05 23:48:27,campgrounds,19,odt,51,29,6716,3568,50,50,2497,odt,0,0,0,0,10,46,283,612,9,37,201,540,1,21,3,14,11,61,23,38,18,48,320,667,0,0,0,0,2,22,20,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.25,2017-05-05 23:40:19,overkill,16,odt,50,19,6308,2623,50,50,2490,odt,0,0,0,0,1,52,112,216,10,29,155,540,0,0,0,4,5,80,16,20,28,42,425,1019,0,0,0,0,0,0,0,0,6,46,150,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.13333333333333,2017-05-05 23:33:26,deepinside,19,odt,38,18,5721,3111,38,38,2507,odt,0,0,0,0,3,53,127,239,11,37,219,600,0,43,3,7,10,57,32,56,2,48,58,121,6,56,9,16,6,18,38,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.75,2017-05-05 23:25:20,retribution,17,odt,50,26,8220,3794,50,50,2502,odt,0,0,0,0,7,46,208,454,3,26,26,100,0,0,0,0,5,68,15,22,0,0,0,0,8,57,8,14,22,18,122,693,5,47,156,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.68333333333333,2017-05-05 23:16:42,hiddenfortress,14,odt,36,18,4526,2377,35,42,2505,odt,0,0,0,0,7,41,120,294,10,27,157,580,0,0,0,0,6,65,11,17,7,42,169,402,1,53,8,15,5,17,29,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,2017-05-05 17:25:30,quarantine,17,odt,42,19,5395,2729,42,42,2505,odt,0,0,0,0,4,52,146,280,2,39,39,100,0,0,0,0,4,46,16,35,32,49,612,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.75,2017-05-05 17:19:00,grimdungeons,18,odt,52,20,6382,3072,50,50,2496,odt,0,0,0,0,8,40,147,369,10,40,169,420,0,0,0,0,6,52,15,29,24,46,324,702,0,0,0,0,4,28,27,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.73333333333333,2017-05-05 17:12:09,demonkeep,21,odt,50,14,6524,2544,50,50,2489,odt,0,0,0,0,4,50,81,162,8,33,127,380,0,0,0,0,3,44,12,27,8,40,133,331,3,65,11,17,4,14,17,124,20,35,199,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.6,2017-05-05 17:04:41,trinity,22,odt,50,22,6064,3005,50,50,2483,odt,0,0,0,0,9,44,185,416,6,48,182,380,0,50,2,4,1,36,4,11,11,44,252,567,4,64,7,11,1,26,7,27,18,34,132,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.31666666666667,2017-05-04 16:35:42,theedge,19,odt,50,21,6725,3515,50,50,2483,odt,2,0,0,0,5,52,124,239,20,38,456,1200,0,0,0,0,0,0,0,0,8,46,136,297,0,0,0,0,0,0,0,0,15,49,243,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.3,2017-05-04 16:28:25,overkill,19,odt,51,16,6202,2304,50,50,2483,odt,0,0,0,0,8,56,187,334,9,35,155,440,1,25,2,8,4,47,14,30,17,47,351,754,1,75,3,4,1,21,9,43,10,37,96,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.76666666666667,2017-05-04 16:22:09,hiddenfortress,15,odt,31,19,5831,2502,29,29,2497,odt,0,0,0,0,8,55,223,402,11,37,324,880,0,0,0,0,3,83,15,18,3,47,84,180,4,83,5,6,2,15,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.15,2017-05-04 16:16:02,dredwerkz,17,odt,50,20,8106,3002,50,50,2495,odt,1,0,0,0,0,37,46,124,0,0,0,0,0,0,0,0,2,43,3,7,9,44,140,320,17,76,34,45,5,26,25,98,11,40,130,323,5,38,13,34,0,0,0,0,0,0,0,0,0,0,0,0,1
4.9,2017-05-04 16:07:58,campgrounds,20,odt,51,19,5577,2387,50,50,2493,odt,0,0,0,0,12,54,267,494,7,33,91,280,0,0,0,0,10,56,22,39,15,49,218,446,1,50,2,4,6,17,37,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.18333333333333,2017-05-04 16:02:18,overkill,19,odt,50,17,6883,2836,50,50,2489,odt,0,0,0,0,3,42,113,271,7,35,125,360,1,100,1,1,6,50,11,22,19,40,352,890,9,56,15,27,1,31,12,39,4,40,112,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.58333333333333,2017-05-04 15:21:36,trinity,11,odt,47,15,6500,2561,47,47,2493,odt,0,0,0,0,5,46,136,293,2,32,45,140,0,0,0,5,11,48,30,63,17,38,254,672,2,60,3,5,2,15,15,100,8,34,98,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,2017-05-04 15:12:12,almostlost,14,odt,50,19,6786,2944,50,50,2493,odt,0,0,0,0,6,49,160,326,9,47,246,520,0,0,0,0,5,45,22,49,20,40,319,790,2,50,3,6,0,3,1,33,8,38,83,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.98333333333333,2017-05-04 15:04:14,demonkeep,13,odt,51,6,7567,2128,50,50,2492,odt,0,0,0,0,0,49,44,90,15,38,363,960,0,50,1,2,9,63,26,41,10,47,229,489,4,62,8,13,3,26,22,85,10,41,105,254,0,31,4,13,0,0,0,0,0,0,0,0,0,0,0,0,1
5.66666666666667,2017-05-04 14:55:16,bloodrun,18,odt,50,11,5958,1949,50,50,2490,odt,0,0,0,0,4,46,71,153,8,48,221,460,1,40,4,10,0,0,0,0,24,43,264,609,10,65,22,34,3,7,14,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.63333333333333,2017-05-04 14:48:49,hiddenfortress,14,odt,51,13,6141,2985,50,50,2489,odt,0,0,0,0,2,40,53,133,22,35,354,1000,0,0,0,0,4,65,11,17,18,41,299,732,3,56,5,9,2,26,30,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.5,2017-05-04 14:41:34,campgrounds,9,odt,50,10,6241,3197,50,50,2489,odt,0,0,0,0,2,43,112,262,1,29,35,120,0,0,0,0,3,33,14,43,40,42,556,1318,2,40,2,5,2,8,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.23333333333333,2017-05-03 22:36:28,hellsgate,19,odt,44,31,6357,3684,44,44,2491,odt,0,0,0,0,14,50,456,904,0,0,0,0,0,0,0,0,24,79,52,66,0,0,0,0,3,36,4,11,3,30,31,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.43333333333333,2017-05-03 22:30:07,campercrossings,19,odt,48,33,8084,4128,46,46,2493,odt,2,0,0,0,9,46,171,374,13,37,344,940,0,0,0,0,14,63,65,104,5,51,174,338,5,58,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.95,2017-05-03 22:19:06,trinity,27,odt,47,29,6222,3357,46,46,2497,odt,1,0,0,0,10,51,288,561,7,38,137,360,4,35,8,23,0,0,0,0,18,42,310,732,1,50,4,8,0,0,0,0,6,44,125,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.26666666666667,2017-05-03 22:11:26,chemicalreaction,27,odt,50,18,6340,2412,50,50,2490,odt,1,0,0,0,10,44,162,366,14,42,317,760,0,0,0,9,7,65,17,26,4,41,56,135,2,57,4,7,5,13,42,317,7,41,79,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.88333333333333,2017-05-03 22:04:55,almostlost,29,odt,51,27,6683,3156,50,50,2480,odt,1,0,0,0,5,43,229,533,10,44,204,460,0,0,0,0,8,72,18,25,5,50,81,162,0,0,0,0,10,27,59,215,12,52,184,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.35,2017-05-03 21:58:37,theedge,29,odt,42,24,5792,3011,42,42,2479,odt,1,0,0,0,7,48,275,578,17,32,305,960,0,0,0,0,2,75,3,4,8,53,133,252,0,0,0,0,0,0,0,0,7,38,149,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.15,2017-05-03 21:51:55,grimdungeons,29,odt,45,24,5494,2923,42,42,2477,odt,1,0,0,0,13,43,246,576,2,53,53,100,0,0,0,0,13,70,28,40,9,43,146,338,1,43,3,7,6,22,39,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.63333333333333,2017-05-03 17:20:33,hiddenfortress,11,odt,51,8,7469,1717,50,50,2476,odt,0,0,0,0,1,60,84,139,11,46,266,580,0,0,0,8,5,70,19,27,23,48,372,770,7,64,9,14,4,16,17,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.6,2017-05-03 17:13:41,hellsgate,12,odt,50,27,6154,3630,50,50,2475,odt,3,0,0,0,13,51,334,656,0,0,0,0,0,0,0,0,15,61,38,62,0,0,0,0,3,70,7,10,16,28,111,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.1,2017-05-03 17:07:12,totallylost,16,odt,51,17,5996,2538,50,50,2475,odt,1,0,0,0,4,47,91,194,27,28,310,1120,1,11,2,18,6,84,16,19,12,43,247,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.45,2017-05-03 16:59:38,retribution,13,odt,51,16,7451,2395,50,50,2474,odt,0,0,0,0,12,41,165,401,0,0,0,0,0,0,0,0,11,47,34,72,0,0,0,0,13,59,24,41,8,18,44,250,7,36,73,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.51666666666667,2017-05-03 16:49:25,hiddenfortress,15,odt,50,16,6842,2355,50,50,2473,odt,2,0,0,0,7,48,232,479,16,37,326,880,0,0,0,0,4,44,8,18,19,42,427,1019,0,0,0,0,2,10,9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
